entity	month	year	pool_type	asset_class_std	engine_bucket	begin_stock_kNIS	dep_rate_monthly_used	investment_kNIS	reconciliation_adjustment_kNIS	end_stock_kNIS
HPC	2019-10	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	5938.141785704961	0.0107923593727995	644.7595169230768	0.0	6518.814742470073
HPC	2019-11	2019	background	mixed	background::mixed	995929.2314485465	0.008205755847094931	-9832.45266296476	0.0	977924.42667133
HPC	2019-11	2019	mapped_undated	equipment	mapped_undated::equipment	20454.211016403046	0.0107923593727995	1491.1778616025642	0.0	21724.639682029516
HPC	2019-11	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	17857.792081411517	0.0042653187775606	1328.7533364487178	0.0	19110.376241969614
HPC	2019-11	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	6518.814742470073	0.0107923593727995	709.2354686153847	0.0	7157.696819700017
HPC	2019-12	2019	background	mixed	background::mixed	977924.42667133	0.008205755847094931	-10726.311995961558	0.0	959173.5055931932
HPC	2019-12	2019	mapped_undated	equipment	mapped_undated::equipment	21724.639682029516	0.0107923593727995	1626.7394853846138	0.0	23116.919048721084
HPC	2019-12	2019	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	19110.376241969614	0.0042653187775606	1449.5490943076923	0.0	20478.413489646184
HPC	2019-12	2019	mapped_undated	spare_parts	mapped_undated::spare_parts	7157.696819700017	0.0107923593727995	773.7114203076924	0.0	7854.159803647963
HPC	2020-01	2020	background	mixed	background::mixed	959173.5055931932	0.008205755847094931	326.12620519198487	0.0	951628.8881964852
HPC	2020-01	2020	mapped_undated	equipment	mapped_undated::equipment	23116.919048721084	0.0107923593727995	431.38461538461536	0.0	23298.817566139987
HPC	2020-01	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	20478.413489646184	0.0042653187775606	150.28205128205127	0.0	20541.348579336194
HPC	2020-01	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	7854.159803647963	0.0107923593727995	50.19230769230769	0.0	7819.587196167905
HPC	2020-02	2020	background	mixed	background::mixed	951628.8881964852	0.008205755847094931	652.2524103839697	0.0	944472.3062932865
HPC	2020-02	2020	mapped_undated	equipment	mapped_undated::equipment	23298.817566139987	0.0107923593727995	862.7692307692307	0.0	23910.13758477414
HPC	2020-02	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	20541.348579336194	0.0042653187775606	300.56410256410254	0.0	20754.297282088435
HPC	2020-02	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	7819.587196167905	0.0107923593727995	100.38461538461539	0.0	7835.580016384534
HPC	2020-03	2020	background	mixed	background::mixed	944472.3062932865	0.008205755847094931	978.3786155759548	0.0	937700.5757590771
HPC	2020-03	2020	mapped_undated	equipment	mapped_undated::equipment	23910.13758477414	0.0107923593727995	1294.1538461538462	0.0	24946.244633460024
HPC	2020-03	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	20754.297282088435	0.0042653187775606	450.84615384615387	0.0	21116.61974202222
HPC	2020-03	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	7835.580016384534	0.0107923593727995	150.5769230769231	0.0	7901.592544030309
HPC	2020-04	2020	background	mixed	background::mixed	937700.5757590771	0.008205755847094931	1304.5048207679395	0.0	931310.5385974856
HPC	2020-04	2020	mapped_undated	equipment	mapped_undated::equipment	24946.244633460024	0.0107923593727995	1725.5384615384614	0.0	26402.554257912412
HPC	2020-04	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	21116.61974202222	0.0042653187775606	601.1282051282051	0.0	21627.678832446167
HPC	2020-04	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	7901.592544030309	0.0107923593727995	200.76923076923077	0.0	8017.084948446931
HPC	2020-05	2020	background	mixed	background::mixed	931310.5385974856	0.008205755847094931	1630.6310259599243	0.0	925299.0627258881
HPC	2020-05	2020	mapped_undated	equipment	mapped_undated::equipment	26402.554257912412	0.0107923593727995	2156.9230769230767	0.0	28274.53148092426
HPC	2020-05	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	21627.678832446167	0.0042653187775606	751.4102564102564	0.0	22286.84014421734
HPC	2020-05	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	8017.084948446931	0.0107923593727995	250.96153846153845	0.0	8181.523225022567
HPC	2020-06	2020	background	mixed	background::mixed	925299.0627258881	0.008205755847094931	1956.7572311519095	0.0	919663.0417627656
HPC	2020-06	2020	mapped_undated	equipment	mapped_undated::equipment	28274.53148092426	0.0107923593727995	2588.3076923076924	0.0	30557.69026839228
HPC	2020-06	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	22286.84014421734	0.0042653187775606	901.6923076923077	0.0	23093.471974150027
HPC	2020-06	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	8181.523225022567	0.0107923593727995	301.1538461538462	0.0	8394.379132315064
HPC	2020-07	2020	background	mixed	background::mixed	919663.0417627656	0.008205755847094931	2282.883436343894	0.0	914399.3948168076
HPC	2020-07	2020	mapped_undated	equipment	mapped_undated::equipment	30557.69026839228	0.0107923593727995	3019.6923076923076	0.0	33247.5930011054
HPC	2020-07	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	23093.471974150027	0.0042653187775606	1051.974358974359	0.0	24046.945313473974
HPC	2020-07	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	8394.379132315064	0.0107923593727995	351.34615384615387	0.0	8655.130129853744
HPC	2020-08	2020	background	mixed	background::mixed	914399.3948168076	0.008205755847094931	2609.009641535879	0.0	909505.0662777454
HPC	2020-08	2020	mapped_undated	equipment	mapped_undated::equipment	33247.5930011054	0.0107923593727995	3451.076923076923	0.0	36339.84995223382
HPC	2020-08	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	24046.945313473974	0.0042653187775606	1202.2564102564102	0.0	25146.63383634185
HPC	2020-08	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	8655.130129853744	0.0107923593727995	401.53846153846155	0.0	8963.259316612477
HPC	2020-09	2020	background	mixed	background::mixed	909505.0662777454	0.008205755847094931	2935.135846727864	0.0	904977.0256089022
HPC	2020-09	2020	mapped_undated	equipment	mapped_undated::equipment	36339.84995223382	0.0107923593727995	3882.4615384615386	0.0	39830.11877045724
HPC	2020-09	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	25146.63383634185	0.0042653187775606	1352.5384615384617	0.0	26391.91388838572
HPC	2020-09	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	8963.259316612477	0.0107923593727995	451.7307692307693	0.0	9318.255370146771
HPC	2020-10	2020	background	mixed	background::mixed	904977.0256089022	0.008205755847094931	3261.2620519198485	0.0	900812.2671414452
HPC	2020-10	2020	mapped_undated	equipment	mapped_undated::equipment	39830.11877045724	0.0107923593727995	4313.846153846153	0.0	43714.10396867133
HPC	2020-10	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	26391.91388838572	0.0042653187775606	1502.8205128205127	0.0	27782.164475322337
HPC	2020-10	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	9318.255370146771	0.0107923593727995	501.9230769230769	0.0	9719.612486387705
HPC	2020-11	2020	background	mixed	background::mixed	900812.2671414452	0.008205755847094931	3587.388257111834	0.0	897007.8098703263
HPC	2020-11	2020	mapped_undated	equipment	mapped_undated::equipment	43714.10396867133	0.0107923593727995	4745.2307692307695	0.0	47987.556418212276
HPC	2020-11	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	27782.164475322337	0.0042653187775606	1653.102564102564	0.0	29316.76725160703
HPC	2020-11	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	9719.612486387705	0.0107923593727995	552.1153846153846	0.0	10166.830320085644
HPC	2020-12	2020	background	mixed	background::mixed	897007.8098703263	0.008205755847094931	3913.514462303819	0.0	893560.6972518968
HPC	2020-12	2020	mapped_undated	equipment	mapped_undated::equipment	47987.556418212276	0.0107923593727995	5176.615384615385	0.0	52646.27284853982
HPC	2020-12	2020	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	29316.76725160703	0.0042653187775606	1803.3846153846155	0.0	30995.106509135992
HPC	2020-12	2020	mapped_undated	spare_parts	mapped_undated::spare_parts	10166.830320085644	0.0107923593727995	602.3076923076924	0.0	10659.413925896697
HPC	2021-01	2021	background	mixed	background::mixed	893560.6972518968	0.008205755847094931	1166.280861544169	0.0	887394.6371972321
HPC	2021-01	2021	mapped_undated	equipment	mapped_undated::equipment	52646.27284853982	0.0107923593727995	181.12601810256407	0.0	52259.221370422485
HPC	2021-01	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30995.106509135992	0.0042653187775606	27.60235644871795	0.0	30890.5048557788
HPC	2021-01	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10659.413925896697	0.0107923593727995	5.921109230769231	0.0	10550.294809335765
HPC	2021-02	2021	background	mixed	background::mixed	887394.6371972321	0.008205755847094931	2332.561723088338	0.0	882445.4551874587
HPC	2021-02	2021	mapped_undated	equipment	mapped_undated::equipment	52259.221370422485	0.0107923593727995	362.25203620512815	0.0	52057.47310905533
HPC	2021-02	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30890.5048557788	0.0042653187775606	55.2047128974359	0.0	30813.951718266555
HPC	2021-02	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10550.294809335765	0.0107923593727995	11.842218461538462	0.0	10448.27445472597
HPC	2021-03	2021	background	mixed	background::mixed	882445.4551874587	0.008205755847094931	3498.8425846325076	0.0	878703.1658184442
HPC	2021-03	2021	mapped_undated	equipment	mapped_undated::equipment	52057.47310905533	0.0107923593727995	543.3780543076923	0.0	52039.02820553025
HPC	2021-03	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30813.951718266555	0.0042653187775606	82.80706934615385	0.0	30765.32746073794
HPC	2021-03	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10448.27445472597	0.0107923593727995	17.763327692307694	0.0	10353.276249677234
HPC	2021-04	2021	background	mixed	background::mixed	878703.1658184442	0.008205755847094931	4665.123446176676	0.0	876157.8656238454
HPC	2021-04	2021	mapped_undated	equipment	mapped_undated::equipment	52039.02820553025	0.0107923593727995	724.5040724102563	0.0	52201.908384135175
HPC	2021-04	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30765.32746073794	0.0042653187775606	110.4094257948718	0.0	30744.512957616724
HPC	2021-04	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10353.276249677234	0.0107923593727995	23.684436923076923	0.0	10265.224408627924
HPC	2021-05	2021	background	mixed	background::mixed	876157.8656238454	0.008205755847094931	5831.404307720845	0.0	874799.7324027452
HPC	2021-05	2021	mapped_undated	equipment	mapped_undated::equipment	52201.908384135175	0.0107923593727995	905.6300905128204	0.0	52544.156719420454
HPC	2021-05	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30744.512957616724	0.0042653187775606	138.01178224358975	0.0	30751.389591435232
HPC	2021-05	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10265.224408627924	0.0107923593727995	29.605546153846152	0.0	10184.043963921424
HPC	2021-06	2021	background	mixed	background::mixed	874799.7324027452	0.008205755847094931	6997.685169265015	0.0	874619.0245528093
HPC	2021-06	2021	mapped_undated	equipment	mapped_undated::equipment	52544.156719420454	0.0107923593727995	1086.7561086153846	0.0	53063.83740577916
HPC	2021-06	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30751.389591435232	0.0042653187775606	165.6141386923077	0.0	30785.839250667108
HPC	2021-06	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10184.043963921424	0.0107923593727995	35.52665538461539	0.0	10109.66075697901
HPC	2021-07	2021	background	mixed	background::mixed	874619.0245528093	0.008205755847094931	8163.966030809183	0.0	875606.0804089139
HPC	2021-07	2021	mapped_undated	equipment	mapped_undated::equipment	53063.83740577916	0.0107923593727995	1267.8821267179487	0.0	53759.03552951414
HPC	2021-07	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30785.839250667108	0.0042653187775606	193.21649514102566	0.0	30847.7443275693
HPC	2021-07	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10109.66075697901	0.0107923593727995	41.447764615384614	0.0	10042.001429567988
HPC	2021-08	2021	background	mixed	background::mixed	875606.0804089139	0.008205755847094931	9330.246892353352	0.0	877751.3175872
HPC	2021-08	2021	mapped_undated	equipment	mapped_undated::equipment	53759.03552951414	0.0107923593727995	1449.0081448205126	0.0	54627.856843365036
HPC	2021-08	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30847.7443275693	0.0042653187775606	220.8188515897436	0.0	30936.987716033273
HPC	2021-08	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	10042.001429567988	0.0107923593727995	47.368873846153846	0.0	9980.993415164077
HPC	2021-09	2021	background	mixed	background::mixed	877751.3175872	0.008205755847094931	10496.527753897522	0.0	881045.232334511
HPC	2021-09	2021	mapped_undated	equipment	mapped_undated::equipment	54627.856843365036	0.0107923593727995	1630.134162923077	0.0	55668.427543468664
HPC	2021-09	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30936.987716033273	0.0042653187775606	248.42120803846157	0.0	31053.452809445374
HPC	2021-09	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	9980.993415164077	0.0107923593727995	53.28998307692308	0.0	9926.564930407005
HPC	2021-10	2021	background	mixed	background::mixed	881045.232334511	0.008205755847094931	11662.80861544169	0.0	885478.3988831687
HPC	2021-10	2021	mapped_undated	equipment	mapped_undated::equipment	55668.427543468664	0.0107923593727995	1811.2601810256408	0.0	56878.894048726535
HPC	2021-10	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31053.452809445374	0.0042653187775606	276.0235644871795	0.0	31197.023498556333
HPC	2021-10	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	9926.564930407005	0.0107923593727995	59.211092307692304	0.0	9878.644966648317
HPC	2021-11	2021	background	mixed	background::mixed	885478.3988831687	0.008205755847094931	12829.08947698586	0.0	891041.4688110427
HPC	2021-11	2021	mapped_undated	equipment	mapped_undated::equipment	56878.894048726535	0.0107923593727995	1992.386199128205	0.0	58257.42278255349
HPC	2021-11	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31197.023498556333	0.0042653187775606	303.62592093589745	0.0	31367.584169359838
HPC	2021-11	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	9878.644966648317	0.0107923593727995	65.13220153846154	0.0	9837.163281590412
HPC	2021-12	2021	background	mixed	background::mixed	891041.4688110427	0.008205755847094931	13995.37033853003	0.0	897725.1704068725
HPC	2021-12	2021	mapped_undated	equipment	mapped_undated::equipment	58257.42278255349	0.0107923593727995	2173.512217230771	0.0	59802.19995698183
HPC	2021-12	2021	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31367.584169359838	0.0042653187775606	331.2282773846154	0.0	31565.01970098017
HPC	2021-12	2021	mapped_undated	spare_parts	mapped_undated::spare_parts	9837.163281590412	0.0107923593727995	71.05331076923078	0.0	9802.05039101581
HPC	2022-01	2022	background	mixed	background::mixed	897725.1704068725	0.008205755847094931	1352.666889546796	0.0	891711.3237302689
HPC	2022-01	2022	mapped_undated	equipment	mapped_undated::equipment	59802.19995698183	0.0107923593727995	0.0	0.0	59156.793123762065
HPC	2022-01	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31565.01970098017	0.0042653187775606	0.0	0.0	31430.384829735507
HPC	2022-01	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9802.05039101581	0.0107923593727995	0.0	0.0	9696.263140605677
HPC	2022-02	2022	background	mixed	background::mixed	891711.3237302689	0.008205755847094931	2705.333779093592	0.0	887099.4921007421
HPC	2022-02	2022	mapped_undated	equipment	mapped_undated::equipment	59156.793123762065	0.0107923593727995	0.0	0.0	58518.351753028066
HPC	2022-02	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31430.384829735507	0.0042653187775606	0.0	0.0	31296.32421913528
HPC	2022-02	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9696.263140605677	0.0107923593727995	0.0	0.0	9591.617584219031
HPC	2022-03	2022	background	mixed	background::mixed	887099.4921007421	0.008205755847094931	4058.000668640389	0.0	883878.1709251219
HPC	2022-03	2022	mapped_undated	equipment	mapped_undated::equipment	58518.351753028066	0.0107923593727995	0.0	0.0	57886.80067100549
HPC	2022-03	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31296.32421913528	0.0042653187775606	0.0	0.0	31162.835419774776
HPC	2022-03	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9591.617584219031	0.0107923593727995	0.0	0.0	9488.101400283676
HPC	2022-04	2022	background	mixed	background::mixed	883878.1709251219	0.008205755847094931	5410.667558187184	0.0	882035.9500141207
HPC	2022-04	2022	mapped_undated	equipment	mapped_undated::equipment	57886.80067100549	0.0107923593727995	0.0	0.0	57262.065515222384
HPC	2022-04	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31162.835419774776	0.0042653187775606	0.0	0.0	31029.915992696777
HPC	2022-04	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9488.101400283676	0.0107923593727995	0.0	0.0	9385.702400206252
HPC	2022-05	2022	background	mixed	background::mixed	882035.9500141207	0.008205755847094931	6763.334447733981	0.0	881561.5128076783
HPC	2022-05	2022	mapped_undated	equipment	mapped_undated::equipment	57262.065515222384	0.0107923593727995	0.0	0.0	56644.072725753314
HPC	2022-05	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31029.915992696777	0.0042653187775606	0.0	0.0	30897.563509346997
HPC	2022-05	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9385.702400206252	0.0107923593727995	0.0	0.0	9284.408526937079
HPC	2022-06	2022	background	mixed	background::mixed	881561.5128076783	0.008205755847094931	8116.001337280778	0.0	882443.6356066635
HPC	2022-06	2022	mapped_undated	equipment	mapped_undated::equipment	56644.072725753314	0.0107923593727995	0.0	0.0	56032.74953655799
HPC	2022-06	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30897.563509346997	0.0042653187775606	0.0	0.0	30765.775551529707
HPC	2022-06	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9284.408526937079	0.0107923593727995	0.0	0.0	9184.20785355049
HPC	2022-07	2022	background	mixed	background::mixed	882443.6356066635	0.008205755847094931	9468.668226827573	0.0	884671.18681088
HPC	2022-07	2022	mapped_undated	equipment	mapped_undated::equipment	56032.74953655799	0.0107923593727995	0.0	0.0	55428.02396691339
HPC	2022-07	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30765.775551529707	0.0042653187775606	0.0	0.0	30634.54971136355
HPC	2022-07	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9184.20785355049	0.0107923593727995	0.0	0.0	9085.088581840484
HPC	2022-08	2022	background	mixed	background::mixed	884671.18681088	0.008205755847094931	10821.335116374368	0.0	888233.1261633246
HPC	2022-08	2022	mapped_undated	equipment	mapped_undated::equipment	55428.02396691339	0.0107923593727995	0.0	0.0	54829.824812938314
HPC	2022-08	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30634.54971136355	0.0042653187775606	0.0	0.0	30503.883591237554
HPC	2022-08	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	9085.088581840484	0.0107923593727995	0.0	0.0	8987.039040931544
HPC	2022-09	2022	background	mixed	background::mixed	888233.1261633246	0.008205755847094931	12174.002005921166	0.0	893118.5040006477
HPC	2022-09	2022	mapped_undated	equipment	mapped_undated::equipment	54829.824812938314	0.0107923593727995	0.0	0.0	54238.08163920944
HPC	2022-09	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30503.883591237554	0.0042653187775606	0.0	0.0	30373.774803767326
HPC	2022-09	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	8987.039040931544	0.0107923593727995	0.0	0.0	8890.047685904432
HPC	2022-10	2022	background	mixed	background::mixed	893118.5040006477	0.008205755847094931	13526.668895467961	0.0	899316.4605097637
HPC	2022-10	2022	mapped_undated	equipment	mapped_undated::equipment	54238.08163920944	0.0107923593727995	0.0	0.0	53652.72477046785
HPC	2022-10	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30373.774803767326	0.0042653187775606	0.0	0.0	30244.22097175142
HPC	2022-10	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	8890.047685904432	0.0107923593727995	0.0	0.0	8794.103096436826
HPC	2022-11	2022	background	mixed	background::mixed	899316.4605097637	0.008205755847094931	14879.335785014759	0.0	906816.2249905617
HPC	2022-11	2022	mapped_undated	equipment	mapped_undated::equipment	53652.72477046785	0.0107923593727995	0.0	0.0	53073.685283415056
HPC	2022-11	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30244.22097175142	0.0042653187775606	0.0	0.0	30115.219728127915
HPC	2022-11	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	8794.103096436826	0.0107923593727995	0.0	0.0	8699.193975458631
HPC	2022-12	2022	background	mixed	background::mixed	906816.2249905617	0.008205755847094931	16232.002674561556	0.0	915607.1151246665
HPC	2022-12	2022	mapped_undated	equipment	mapped_undated::equipment	53073.685283415056	0.0107923593727995	0.0	0.0	52500.89499859758
HPC	2022-12	2022	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30115.219728127915	0.0042653187775606	0.0	0.0	29986.768715931164
HPC	2022-12	2022	mapped_undated	spare_parts	mapped_undated::spare_parts	8699.193975458631	0.0107923593727995	0.0	0.0	8605.309147821788
HPC	2023-01	2023	background	mixed	background::mixed	915607.1151246665	0.008205755847094931	586.7313448093176	0.0	908680.5980308998
HPC	2023-01	2023	mapped_undated	cranes	mapped_undated::cranes	0.0	0.0025350486138366	698.2693248333334	0.0	698.2693248333334
HPC	2023-01	2023	mapped_undated	equipment	mapped_undated::equipment	52500.89499859758	0.0107923593727995	0.0	0.0	51934.2864723791
HPC	2023-01	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	29986.768715931164	0.0042653187775606	256.2321583846154	0.0	30115.097746633353
HPC	2023-01	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	0.0	0.0110659331391372	152.16655724358972	0.0	152.16655724358972
HPC	2023-01	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8605.309147821788	0.0107923593727995	33.68618185897436	0.0	8546.123740843432
HPC	2023-02	2023	background	mixed	background::mixed	908680.5980308998	0.008205755847094931	1173.4626896186353	0.0	902397.6495900846
HPC	2023-02	2023	mapped_undated	cranes	mapped_undated::cranes	698.2693248333334	0.0025350486138366	1396.5386496666667	0.0	2093.037827815997
HPC	2023-02	2023	mapped_undated	equipment	mapped_undated::equipment	51934.2864723791	0.0107923593727995	0.0	0.0	51373.79298899926
HPC	2023-02	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30115.097746633353	0.0042653187775606	512.4643167692308	0.0	30499.111571495792
HPC	2023-02	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	152.16655724358972	0.0110659331391372	304.33311448717944	0.0	454.8158067822989
HPC	2023-02	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8546.123740843432	0.0107923593727995	67.37236371794872	0.0	8521.263265905784
HPC	2023-03	2023	background	mixed	background::mixed	902397.6495900846	0.008205755847094931	1760.194034427953	0.0	896752.988834984
HPC	2023-03	2023	mapped_undated	cranes	mapped_undated::cranes	2093.037827815997	0.0025350486138366	2094.8079745	0.0	4182.539849671884
HPC	2023-03	2023	mapped_undated	equipment	mapped_undated::equipment	51373.79298899926	0.0107923593727995	0.0	0.0	50819.34855271817
HPC	2023-03	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	30499.111571495792	0.0042653187775606	768.6964751538462	0.0	31137.71961336482
HPC	2023-03	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	454.8158067822989	0.0110659331391372	456.49967173076925	0.0	906.2825172045925
HPC	2023-03	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8521.263265905784	0.0107923593727995	101.05854557692308	0.0	8530.357276006816
HPC	2023-04	2023	background	mixed	background::mixed	896752.988834984	0.008205755847094931	2346.9253792372706	0.0	891741.3781326888
HPC	2023-04	2023	mapped_undated	cranes	mapped_undated::cranes	4182.539849671884	0.0025350486138366	2793.0772993333335	0.0	6965.014207156992
HPC	2023-04	2023	mapped_undated	equipment	mapped_undated::equipment	50819.34855271817	0.0107923593727995	0.0	0.0	50270.88788004567
HPC	2023-04	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	31137.71961336482	0.0042653187775606	1024.9286335384616	0.0	32029.835946745978
HPC	2023-04	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	906.2825172045925	0.0110659331391372	608.6662289743589	0.0	1504.9198844383964
HPC	2023-04	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8530.357276006816	0.0107923593727995	134.74472743589743	0.0	8573.039322141674
HPC	2023-05	2023	background	mixed	background::mixed	891741.3781326888	0.008205755847094931	2933.656724046588	0.0	887357.6228290265
HPC	2023-05	2023	mapped_undated	cranes	mapped_undated::cranes	6965.014207156992	0.0025350486138366	3491.3466241666665	0.0	10438.704181712452
HPC	2023-05	2023	mapped_undated	equipment	mapped_undated::equipment	50270.88788004567	0.0107923593727995	0.0	0.0	49728.34639205451
HPC	2023-05	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	32029.835946745978	0.0042653187775606	1281.1607919230769	0.0	33174.37927796321
HPC	2023-05	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	1504.9198844383964	0.0110659331391372	760.8327862179486	0.0	2249.0993278353917
HPC	2023-05	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8573.039322141674	0.0107923593727995	168.43090929487175	0.0	8648.946910154851
HPC	2023-06	2023	background	mixed	background::mixed	887357.6228290265	0.008205755847094931	3520.388068855906	0.0	883596.5708958888
HPC	2023-06	2023	mapped_undated	cranes	mapped_undated::cranes	10438.704181712452	0.0025350486138366	4189.615949	0.0	14601.857508146353
HPC	2023-06	2023	mapped_undated	equipment	mapped_undated::equipment	49728.34639205451	0.0107923593727995	0.0	0.0	49191.660206776396
HPC	2023-06	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	33174.37927796321	0.0042653187775606	1537.3929503076924	0.0	34570.27292540269
HPC	2023-06	2023	mapped_undated	other_operational_equipment	mapped_undated::other_operational_equipment	2249.0993278353917	0.0110659331391372	912.9993434615385	0.0	3137.210288511825
HPC	2023-06	2023	mapped_undated	spare_parts	mapped_undated::spare_parts	8648.946910154851	0.0107923593727995	202.11709115384616	0.0	8757.721458058042
HPC	2023-07	2023	background	mixed	background::mixed	883596.5708958888	0.008205755847094931	4107.119413665224	0.0	880453.1125814521
HPC	2023-07	2023	mapped_undated	cranes	mapped_undated::cranes	14601.857508146353	0.0025350486138366	4887.8852738333335	0.0	19452.72636334422
HPC	2023-07	2023	mapped_undated	equipment	mapped_undated::equipment	49191.660206776396	0.0107923593727995	0.0	0.0	48660.766131680226
HPC	2023-07	2023	mapped_undated	infrastructure_buildings	mapped_undated::infrastructure_buildings	34570.27292540269	0.0042653187775606	1793.6251086923078	0.0	36216.44479984089
