record_id,entity,year,source_group,source_file,source_doc,source_page,source_section,row_type,asset_class_raw,asset_class_std,project_id,project_name,metric,value_num,value_text,unit,currency,date_precision,event_date,event_year,event_month,confidence,include_in_k,include_in_productive_k,needs_monthly_timing,notes
HPC_2019_AR_2018_spare_parts_under_15000_accdep_transfer_held_for_sale,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_accdep_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,accdep_close,0.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2018_spare_parts_under_15000_net_ppe_close,HPC,2018,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,59,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,net_ppe_close,38201.0,,NIS_thousands,NIS,year,,2018,,high,yes,yes,yes,Extracted from 2019 annual report comparative fixed-asset table for 2018.
HPC_2019_AR_2019_infrastructure_buildings_cost_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_open,212241.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_additions,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_additions,9686.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_transfers_other,-159.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_disposals,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_impairment_change,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_transfer_discontinued_ops,-1995.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_cost_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,cost_close,219773.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_open,54530.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_depreciation,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_depreciation,11570.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_transfers_other,-42.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_disposals,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_transfer_discontinued_ops,-776.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_accdep_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,accdep_close,65282.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_infrastructure_buildings_net_ppe_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Infrastructure and buildings,infrastructure_buildings,,,net_ppe_close,154491.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_open,1644353.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_additions,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_additions,10870.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_transfers_other,559.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_disposals,-16472.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_transfer_held_for_sale,3448.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_impairment_change,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_impairment_change,870.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_transfer_discontinued_ops,-146856.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_cost_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,cost_close,1496772.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_open,708386.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_depreciation,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_depreciation,56277.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_transfers_other,-630.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_disposals,-15208.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_transfer_held_for_sale,3300.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_transfer_discontinued_ops,-42572.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_accdep_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,accdep_close,709553.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_equipment_net_ppe_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,Equipment,equipment,,,net_ppe_close,787219.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_open,39009.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_additions,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_additions,1894.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_transfers_other,-1077.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_disposals,-104.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_impairment_change,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_impairment_change,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_transfer_discontinued_ops,-1737.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_cost_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,cost_close,37985.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_open,7349.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_depreciation,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_depreciation,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_transfers_other,125.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_disposals,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_disposals,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_transfer_held_for_sale,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_transfer_held_for_sale,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_transfer_discontinued_ops,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_transfer_discontinued_ops,-263.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_accdep_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,accdep_close,7211.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_over_15000_net_ppe_close,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory over NIS 15,000 per item",spare_parts_over_15000,,,net_ppe_close,30774.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_under_15000_cost_open,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_open,38201.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_under_15000_cost_additions,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_additions,3276.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
HPC_2019_AR_2019_spare_parts_under_15000_cost_transfers_other,HPC,2019,HPC_2019_AR,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,files_privatizations_hifa-port_eng_HaifaPort_FinancialStatment_HPC_2019-eng.pdf,58-60,"Note 8 Fixed assets, net",ppe_rollforward,"Spare parts inventory up to NIS 15,000 per item",spare_parts_under_15000,,,cost_transfers_other,0.0,,NIS_thousands,NIS,year,,2019,,high,yes,yes,yes,Extracted from 2019 annual report fixed-asset table.
