port	terminal	year	month	month_index	quarter	tons_port_m	tons_i_m	tons_i_q	w_month_in_q	TEU_i_q	TEU_i_m	TEU_port_m	share_i_p_q	teu_month_source	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	anchor_mode	kpi_backfill_source	quarter_index	tons_port_q	activity_i_q_raw	activity_i_y	w_i_q_in_year	L_hours_i_q	active_months_in_q	is_active_month	L_hours_i_m	w_i_m_in_year	labor_weight_source
Haifa	Haifa-Legacy	2018	2	201802	Q1	2617941.7199999997	2617941.7199999997	7580886.323	0.3453345174240782	351840.0	112638.0	112638.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	2328.0509464562333	0.08556971793801627	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	3	201803	Q1	2530486.29	2530486.29	7580886.323	0.333798210681862	351840.0	126799.0	126799.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	2328.0509464562333	0.08556971793801627	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	4	201804	Q2	2830216.76	2830216.76	7956056.092	0.3557311219620295	390120.0	130683.0	130683.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20182	15912112.184	5304037.394666666	19687354.892666668	0.2694134089411048	7329.790921218966	3	1.0	2443.263640406322	0.08980446964703494	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	5	201805	Q2	2650406.0009999997	2650406.0009999997	7956056.092	0.3331306328602993	390120.0	127879.0	127879.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20182	15912112.184	5304037.394666666	19687354.892666668	0.2694134089411048	7329.790921218966	3	1.0	2443.263640406322	0.08980446964703494	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	6	201806	Q2	2475433.3310000002	2475433.3310000002	7956056.092	0.31113824517767114	390120.0	131558.0	131558.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20182	15912112.184	5304037.394666666	19687354.892666668	0.2694134089411048	7329.790921218966	3	1.0	2443.263640406322	0.08980446964703494	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	7	201807	Q3	2246470.07	2246470.07	6784140.34	0.33113555401479206	374667.0	135914.0	135914.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20183	13568280.68	4522760.226666667	19687354.892666668	0.22972919680293605	6250.123138574694	3	1.0	2083.374379524898	0.076576398934312	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	8	201808	Q3	2254746.21	2254746.21	6784140.34	0.3323554786603958	374667.0	127701.0	127701.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20183	13568280.68	4522760.226666667	19687354.892666668	0.22972919680293605	6250.123138574694	3	1.0	2083.374379524898	0.076576398934312	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	9	201809	Q3	2282924.06	2282924.06	6784140.34	0.33650896732481217	374667.0	111052.0	111052.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20183	13568280.68	4522760.226666667	19687354.892666668	0.22972919680293605	6250.123138574694	3	1.0	2083.374379524898	0.076576398934312	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	10	201810	Q4	2442325.644	2442325.644	7209949.584	0.3387437894739099	352523.0	121552.0	121552.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20184	14419899.168	4806633.056	19687354.892666668	0.24414824044191025	6642.414582319119	3	1.0	2214.1381941063732	0.08138274681397009	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	11	201811	Q4	2369774.08	2369774.08	7209949.584	0.32868108887458763	352523.0	119024.0	119024.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20184	14419899.168	4806633.056	19687354.892666668	0.24414824044191025	6642.414582319119	3	1.0	2214.1381941063732	0.08138274681397009	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2018	12	201812	Q4	2397849.86	2397849.86	7209949.584	0.3325751216515025	352523.0	111947.0	111947.0	0.3333333333333333	observed_port_month_pre_entry	1469150.0	54.0	27206.48148148148	work_only		20184	14419899.168	4806633.056	19687354.892666668	0.24414824044191025	6642.414582319119	3	1.0	2214.1381941063732	0.08138274681397009	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	1	201901	Q1	2470007.68	2470007.68	7612573.91	0.3244641968934263	355202.0	123013.0	123013.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20191	15225147.82	5075049.273333333	19389510.84	0.26174199623765926	6446.121121806232	3	1.0	2148.707040602077	0.08724733207921975	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	2	201902	Q1	2325576.96	2325576.96	7612573.91	0.3054915443178929	355202.0	106443.0	106443.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20191	15225147.82	5075049.273333333	19389510.84	0.26174199623765926	6446.121121806232	3	1.0	2148.707040602077	0.08724733207921975	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	3	201903	Q1	2816989.27	2816989.27	7612573.91	0.37004425878868086	355202.0	125746.0	125746.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20191	15225147.82	5075049.273333333	19389510.84	0.26174199623765926	6446.121121806232	3	1.0	2148.707040602077	0.08724733207921975	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	4	201904	Q2	2526060.42	2526060.42	7435483.54	0.33973048375546533	357474.0	127316.0	127316.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20192	14870967.08	4956989.026666666	19389510.84	0.255653124391387	6296.165799464346	3	1.0	2098.7219331547817	0.08521770813046232	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	5	201905	Q2	2426771.23	2426771.23	7435483.54	0.3263770563064147	357474.0	118131.0	118131.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20192	14870967.08	4956989.026666666	19389510.84	0.255653124391387	6296.165799464346	3	1.0	2098.7219331547817	0.08521770813046232	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	6	201906	Q2	2482651.89	2482651.89	7435483.54	0.33389245993811995	357474.0	112027.0	112027.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20192	14870967.08	4956989.026666666	19389510.84	0.255653124391387	6296.165799464346	3	1.0	2098.7219331547817	0.08521770813046232	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	7	201907	Q3	2459658.8200000003	2459658.8200000003	6866997.58	0.35818547936636963	322719.0	116265.0	116265.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20193	13733995.16	4577998.386666667	19389510.84	0.23610695620141114	5814.7873067849505	3	1.0	1938.2624355949836	0.07870231873380372	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	8	201908	Q3	2214668.53	2214668.53	6866997.58	0.32250900108807085	322719.0	104006.0	104006.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20193	13733995.16	4577998.386666667	19389510.84	0.23610695620141114	5814.7873067849505	3	1.0	1938.2624355949836	0.07870231873380372	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	9	201909	Q3	2192670.23	2192670.23	6866997.58	0.3193055195455595	322719.0	102448.0	102448.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20193	13733995.16	4577998.386666667	19389510.84	0.23610695620141114	5814.7873067849505	3	1.0	1938.2624355949836	0.07870231873380372	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	10	201910	Q4	2862368.2199999997	2862368.2199999997	7169211.2299999995	0.39925845789314257	343760.0	115624.0	115624.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20194	14338422.459999999	4779474.153333332	19389510.84	0.24649792316954255	6070.69362908733	3	1.0	2023.56454302911	0.08216597438984752	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	11	201911	Q4	2138066.59	2138066.59	7169211.2299999995	0.29822898522687274	343760.0	112713.0	112713.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20194	14338422.459999999	4779474.153333332	19389510.84	0.24649792316954255	6070.69362908733	3	1.0	2023.56454302911	0.08216597438984752	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2019	12	201912	Q4	2168776.42	2168776.42	7169211.2299999995	0.3025125568799847	343760.0	115423.0	115423.0	0.3333333333333333	observed_port_month_pre_entry	1379155.0	56.0	24627.76785714286	work_only		20194	14338422.459999999	4779474.153333332	19389510.84	0.24649792316954255	6070.69362908733	3	1.0	2023.56454302911	0.08216597438984752	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	1	202001	Q1	2540187.838	2540187.838	7489620.696	0.339161079192788	373762.6354816	124007.0	124007.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20201	14979241.392	4993080.464	17865302.452666666	0.27948479894079303	7870.904654847333	3	1.0	2623.634884949111	0.093161599646931	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	2	202002	Q1	2352277.288	2352277.288	7489620.696	0.31407161770639286	373762.6354816	120547.0	120547.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20201	14979241.392	4993080.464	17865302.452666666	0.27948479894079303	7870.904654847333	3	1.0	2623.634884949111	0.093161599646931	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	3	202003	Q1	2597155.57	2597155.57	7489620.696	0.3467673031008191	373762.6354816	129194.0	129194.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20201	14979241.392	4993080.464	17865302.452666666	0.27948479894079303	7870.904654847333	3	1.0	2623.634884949111	0.093161599646931	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	4	202004	Q2	2293926.19	2293926.19	6579153.603999999	0.34866585096984765	365659.492939106	132637.0	132637.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20202	13158307.207999999	4386102.402666666	17865302.452666666	0.2455095520653765	6914.08721864053	3	1.0	2304.6957395468435	0.0818365173551255	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	5	202005	Q2	2317983.4639999997	2317983.4639999997	6579153.603999999	0.35232244199173435	365659.492939106	120993.0	120993.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20202	13158307.207999999	4386102.402666666	17865302.452666666	0.2455095520653765	6914.08721864053	3	1.0	2304.6957395468435	0.0818365173551255	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	6	202006	Q2	1967243.95	1967243.95	6579153.603999999	0.299011707038418	365659.492939106	112028.0	112028.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20202	13158307.207999999	4386102.402666666	17865302.452666666	0.2455095520653765	6914.08721864053	3	1.0	2304.6957395468435	0.0818365173551255	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	7	202007	Q3	1982088.98	1982088.98	6355633.640000001	0.31186331564573944	351668.334019134	124557.0	124557.0	0.33333333333333337	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20203	12711267.280000001	4237089.093333335	17865302.452666666	0.23716861802700043	6679.188230226006	3	1.0	2226.396076742002	0.07905620600900014	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	8	202008	Q3	2307125.04	2307125.04	6355633.640000001	0.3630047247342595	351668.334019134	113777.0	113777.0	0.33333333333333337	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20203	12711267.280000001	4237089.093333335	17865302.452666666	0.23716861802700043	6679.188230226006	3	1.0	2226.396076742002	0.07905620600900014	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	9	202009	Q3	2066419.62	2066419.62	6355633.640000001	0.32513195962000097	351668.334019134	113342.0	113342.0	0.33333333333333337	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20203	12711267.280000001	4237089.093333335	17865302.452666666	0.23716861802700043	6679.188230226006	3	1.0	2226.396076742002	0.07905620600900014	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	10	202010	Q4	2266698.5	2266698.5	6373545.739	0.35564167777599437	373374.707128551	132974.0	132974.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20204	12747091.478	4249030.492666666	17865302.452666666	0.23783703096683004	6698.012203978438	3	1.0	2232.6707346594794	0.07927901032227667	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	11	202011	Q4	2028255.7489999998	2028255.7489999998	6373545.739	0.3182303590588541	373374.707128551	125407.0	125407.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20204	12747091.478	4249030.492666666	17865302.452666666	0.23783703096683004	6698.012203978438	3	1.0	2232.6707346594794	0.07927901032227667	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2020	12	202012	Q4	2078591.4899999998	2078591.4899999998	6373545.739	0.3261279631651514	373374.707128551	114971.0	114971.0	0.3333333333333333	observed_port_month_pre_entry	1464434.0	52.0	28162.19230769231	work_only		20204	12747091.478	4249030.492666666	17865302.452666666	0.23783703096683004	6698.012203978438	3	1.0	2232.6707346594794	0.07927901032227667	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	1	202101	Q1	1498345.5	1498345.5	4406715.9	0.34001409076541556	376309.770020586	127132.0	127132.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20211	8813431.8	2937810.6	11242881.271430518	0.26130406690901575	8134.822932579354	3	1.0	2711.6076441931177	0.08710135563633858	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	2	202102	Q1	1407982.0999999999	1407982.0999999999	4406715.9	0.3195082533003772	376309.770020586	122928.0	122928.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20211	8813431.8	2937810.6	11242881.271430518	0.26130406690901575	8134.822932579354	3	1.0	2711.6076441931177	0.08710135563633858	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	3	202103	Q1	1500388.3	1500388.3	4406715.9	0.34047765593420715	376309.770020586	126274.0	126274.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20211	8813431.8	2937810.6	11242881.271430518	0.26130406690901575	8134.822932579354	3	1.0	2711.6076441931177	0.08710135563633858	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	4	202104	Q2	1514385.0999999999	1514385.0999999999	4472513.6	0.33859821018766717	385966.177645203	121885.0	121885.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20212	8945027.2	2981675.733333333	11242881.271430518	0.2652056587051329	8256.285865751643	3	1.0	2752.095288583881	0.0884018862350443	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	5	202105	Q2	1459727.5	1459727.5	4472513.6	0.32637743125029295	385966.177645203	134011.0	134011.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20212	8945027.2	2981675.733333333	11242881.271430518	0.2652056587051329	8256.285865751643	3	1.0	2752.095288583881	0.0884018862350443	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	6	202106	Q2	1498401.0	1498401.0	4472513.6	0.33502435856203994	385966.177645203	130127.0	130127.0	0.3333333333333333	observed_port_month_pre_entry	1463186.862546447	47.0	31131.63537332866	work_only		20212	8945027.2	2981675.733333333	11242881.271430518	0.2652056587051329	8256.285865751643	3	1.0	2752.095288583881	0.0884018862350443	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	7	202107	Q3	1380398.8	1374029.0	4060207.5	0.3384134924138729	349371.975198281	118232.19027838326	121219.3201102416	0.3266683871353822	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20213	8150815.4	2662613.7205562354	11242881.271430518	0.2368266333401785	7372.800395839437	3	1.0	2457.600131946479	0.07894221111339282	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	8	202108	Q3	1403292.5	1396192.5	4060207.5	0.34387220357580245	349371.975198281	120139.31097906349	123468.86949050722	0.3266683871353822	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20213	8150815.4	2662613.7205562354	11242881.271430518	0.2368266333401785	7372.800395839437	3	1.0	2457.600131946479	0.07894221111339282	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	9	202109	Q3	1291716.4	1289986.0	4060207.5	0.3177143040103246	349371.975198281	111000.47394083423	111811.94831382045	0.3266683871353822	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20213	8150815.4	2662613.7205562354	11242881.271430518	0.2368266333401785	7372.800395839437	3	1.0	2457.600131946479	0.07894221111339282	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	10	202110	Q4	1492880.5	1474797.7	4224779.5	0.34908276278087413	351457.887348166	122687.89031662703	130478.46468712144	0.3104911264399495	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20214	8569588.6	2660781.21754095	11242881.271430518	0.23666364104567283	7367.726179158225	3	1.0	2455.908726386075	0.07888788034855762	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	11	202111	Q4	1367014.1	1347530.1	4224779.5	0.3189586817489528	351457.887348166	112100.54443884299	120494.79483340096	0.3104911264399495	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20214	8569588.6	2660781.21754095	11242881.271430518	0.23666364104567283	7367.726179158225	3	1.0	2455.908726386075	0.07888788034855762	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2021	12	202112	Q4	1424899.7	1402451.7	4224779.5	0.33195855547017306	351457.887348166	116669.452592696	126340.67682062853	0.3104911264399495	quarter_benchmarked_by_tons	1463186.862546447	47.0	31131.63537332866	work_only		20214	8569588.6	2660781.21754095	11242881.271430518	0.23666364104567283	7367.726179158225	3	1.0	2455.908726386075	0.07888788034855762	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	1	202201	Q1	1461499.1	1391269.7110000001	4248435.798	0.3274781065668819	354496.0	116089.67886553338	129769.08469563707	0.2910728907702783	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20221	9025347.600000001	2627034.016138594	6864218.006115511	0.3827142456428541	8717.7419443668	3	1.0	2905.9139814556	0.1275714152142847	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	2	202202	Q1	1459075.3	1378762.47	4248435.798	0.32453414281300147	354496.0	115046.05549063777	130689.53196932572	0.2910728907702783	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20221	9025347.600000001	2627034.016138594	6864218.006115511	0.3827142456428541	8717.7419443668	3	1.0	2905.9139814556	0.1275714152142847	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	3	202203	Q1	1592099.4000000001	1478403.617	4248435.798	0.34798775062011655	354496.0	123360.26564382884	145506.13333503722	0.2910728907702783	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20221	9025347.600000001	2627034.016138594	6864218.006115511	0.3827142456428541	8717.7419443668	3	1.0	2905.9139814556	0.1275714152142847	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	4	202204	Q2	1425364.8	1242280.385	3296997.828	0.3767913871370618	318193.0	119892.3818473031	145351.26918266682	0.25206241018791814	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20222	8069565.2	2034034.0534805497	6864218.006115511	0.29632422100643885	6749.887468287095	3	1.0	2249.9624894290314	0.0987747403354796	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	5	202205	Q2	1323138.6	1028210.5990000002	3296997.828	0.3118626861891885	318193.0	99232.52370659646	140243.87221216442	0.25206241018791814	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20222	8069565.2	2034034.0534805497	6864218.006115511	0.29632422100643885	6749.887468287095	3	1.0	2249.9624894290314	0.0987747403354796	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	6	202206	Q2	1286279.2	1026506.8439999999	3296997.828	0.31134592667374966	318193.0	99068.09444610043	135190.85860516876	0.25206241018791814	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20222	8069565.2	2034034.0534805497	6864218.006115511	0.29632422100643885	6749.887468287095	3	1.0	2249.9624894290314	0.0987747403354796	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	7	202207	Q3	1109435.5	752849.628	2017959.7240000002	0.373074655081669	240017.0	89544.25948873695	126783.52644127823	0.21978657945420327	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20223	6410618.4	1408967.8903221774	6864218.006115511	0.20526269548357748	4675.6221656323	3	1.0	1558.5407218774333	0.06842089849452583	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	8	202208	Q3	1157608.5	768000.59	2017959.7240000002	0.38058271474203115	240017.0	91346.32144423808	132034.17283312225	0.21978657945420327	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20223	6410618.4	1408967.8903221774	6864218.006115511	0.20526269548357748	4675.6221656323	3	1.0	1558.5407218774333	0.06842089849452583	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	9	202209	Q3	938265.2000000001	497109.5060000001	2017959.7240000002	0.24634263017629981	240017.0	59126.41906702495	105197.55072559949	0.21978657945420327	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20223	6410618.4	1408967.8903221774	6864218.006115511	0.20526269548357748	4675.6221656323	3	1.0	1558.5407218774333	0.06842089849452583	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	10	202210	Q4	926270.6	460974.56499999994	774599.4709999999	0.5951134518654997	157894.0	93964.8433688512	140656.93839462573	0.15946847209208315	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20224	4980182.2	794182.0461741893	6864218.006115511	0.11569883786712948	2635.471825969124	3	1.0	878.4906086563747	0.03856627928904316	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	11	202211	Q4	764510.0	159983.929	774599.4709999999	0.2065376171680861	157894.0	32611.050525137787	93274.77131676266	0.15946847209208315	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20224	4980182.2	794182.0461741893	6864218.006115511	0.11569883786712948	2635.471825969124	3	1.0	878.4906086563747	0.03856627928904316	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2022	12	202212	Q4	799310.5	153640.97699999996	774599.4709999999	0.19834893096641423	157894.0	31318.106106011008	96110.54028861159	0.15946847209208315	quarter_benchmarked_by_tons	1070600.0	47.0	22778.72340425532	work_only		20224	4980182.2	794182.0461741893	6864218.006115511	0.11569883786712948	2635.471825969124	3	1.0	878.4906086563747	0.03856627928904316	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	1	202301	Q1	926311.6	107514.304	227730.07599999988	0.4721128885936	170270.0	80386.66154083227	156009.4354391012	0.14465604366102894	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20231	5264683.8	761568.3296343117	3700528.7525058794	0.20579986822656143	3074.7844312187717	3	1.0	1024.9281437395905	0.06859995607552047	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	2	202302	Q1	816343.7999999999	116703.20899999992	227730.07599999988	0.5124628729320758	170270.0	87257.05337414455	151874.70963866188	0.14465604366102894	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20231	5264683.8	761568.3296343117	3700528.7525058794	0.20579986822656143	3074.7844312187717	3	1.0	1024.9281437395905	0.06859995607552047	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	3	202303	Q1	889686.5	3512.5629999999655	227730.07599999988	0.01542423847432417	170270.0	2626.2850850231766	84471.85492223696	0.14465604366102894	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20231	5264683.8	761568.3296343117	3700528.7525058794	0.20579986822656143	3074.7844312187717	3	1.0	1024.9281437395905	0.06859995607552047	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	4	202304	Q2	992506.2000000001	82931.98200000008	708632.5560000002	0.1170310075338961	191550.0	22417.289493117798	105935.7461691156	0.15090397626659782	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20232	6461111.800000001	975007.4617230352	3700528.7525058794	0.2634778776040563	3936.531558589975	3	1.0	1312.1771861966583	0.0878259592013521	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	5	202305	Q2	1172930.9000000001	345796.5780000001	708632.5560000002	0.48797726702243127	191550.0	93472.0454981467	169420.74838583983	0.15090397626659782	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20232	6461111.800000001	975007.4617230352	3700528.7525058794	0.2634778776040563	3936.531558589975	3	1.0	1312.1771861966583	0.0878259592013521	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	6	202306	Q2	1065118.8	279903.99600000004	708632.5560000002	0.3949917254436726	191550.0	75660.6650087355	147760.25544504458	0.15090397626659782	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20232	6461111.800000001	975007.4617230352	3700528.7525058794	0.2634778776040563	3936.531558589975	3	1.0	1312.1771861966583	0.0878259592013521	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	7	202307	Q3	1067451.6	262883.07500000007	853088.084	0.30815466764859895	176997.0	54542.45170979907	131445.2064377424	0.15087271113906991	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20233	6185118.8	933165.6420732307	3700528.7525058794	0.25217089353550376	3767.597832452939	3	1.0	1255.8659441509797	0.08405696451183459	quarter_flat_with_first_supported_quarter
Haifa	Haifa-Legacy	2023	8	202308	Q3	1090791.9	426522.8509999999	853088.084	0.4999751596577217	176997.0	88494.10333393778	151986.66880387234	0.15087271113906991	quarter_benchmarked_by_tons	732092.0	49.0	14940.65306122449	work_only		20233	6185118.8	933165.6420732307	3700528.7525058794	0.25217089353550376	3767.597832452939	3	1.0	1255.8659441509797	0.08405696451183459	quarter_flat_with_first_supported_quarter
